regime,subject,full_plv,scrambled_plv,delta_plv,full_pac,scrambled_pac,delta_pac,full_phase_slip_rate,scrambled_phase_slip_rate,delta_phase_slip_rate,full_boundary_phase_slip_rate,scrambled_boundary_phase_slip_rate,delta_boundary_phase_slip_rate,full_loop_instability,scrambled_loop_instability,delta_loop_instability,full_boundary_loop_instability,scrambled_boundary_loop_instability,delta_boundary_loop_instability
over_stabilization,12,0.712415026904782,0.5903036276877541,0.12211139921702785,0.005754876383410689,0.0032628386631139983,0.002492037720296691,0.075768156424581,0.08368249534450652,-0.007914338919925518,0.08518518518518518,0.08472222222222224,0.0004629629629629428,0.7085770461153731,0.765328725208924,-0.056751679093550944,0.7252974858216765,0.7307356078876988,-0.005438122066022233
over_stabilization,13,0.6112407868315209,0.44592393233091093,0.16531685450061,0.0037466371038848006,0.0015025526338484406,0.00224408447003636,0.08147113594040968,0.08438081936685288,-0.0029096834264431964,0.09212962962962963,0.08842592592592591,0.003703703703703723,0.6899229980056809,0.7374704778588184,-0.04754747985313745,0.7347773956370154,0.7279709806847026,0.0068064149523128226
over_stabilization,14,0.6196306799146062,0.42911688870827724,0.19051379120632894,0.004001309123411285,0.0018396860725056446,0.0021616230509056405,0.09334264432029797,0.09508845437616387,-0.0017458100558658957,0.10787037037037038,0.08564814814814814,0.02222222222222224,0.7245396884315836,0.775664598494058,-0.05112491006247444,0.7187310446792048,0.7289101989218154,-0.010179154242610622
over_stabilization,15,0.5715332000040722,0.4142961553026981,0.15723704470137406,0.003645289236384135,0.0019283048948506095,0.0017169843415335254,0.07344040968342645,0.08472998137802608,-0.011289571694599626,0.07222222222222223,0.09305555555555556,-0.02083333333333333,0.6934653106188361,0.7444098602988171,-0.050944549679980966,0.6783190097581214,0.7352915278769196,-0.05697251811879822
over_stabilization,16,0.5010610288403914,0.40098217533436536,0.10007885350602602,0.003502182640361468,0.0016554645281135914,0.0018467181122478764,0.09415735567970203,0.09636871508379889,-0.002211359404096863,0.10416666666666667,0.10462962962962963,-0.0004629629629629567,0.705376388427936,0.7524026274659005,-0.047026239037964435,0.7313057222057028,0.7505333374728451,-0.01922761526714234
over_stabilization,17,0.662781542546099,0.501594606889275,0.16118693565682396,0.004606719110706419,0.0026542473881813952,0.001952471722525024,0.08845437616387337,0.09194599627560522,-0.003491620111731847,0.09444444444444444,0.09027777777777779,0.004166666666666652,0.7060141572133944,0.7601762513453496,-0.05416209413195516,0.7085839273491945,0.762827209643243,-0.05424328229404851
over_stabilization,18,0.46817612449225715,0.3584859148451285,0.10969020964712867,0.004124751257297846,0.0029319881835319353,0.0011927630737659104,0.09171322160148976,0.09567039106145252,-0.003957169459962759,0.10972222222222223,0.09722222222222221,0.012500000000000025,0.7381586605412418,0.7648766705095844,-0.026718009968342615,0.7704565455568733,0.8002201841682202,-0.0297636386113469
over_stabilization,19,0.5462571724798352,0.3830606551175059,0.16319651736232926,0.003913562751443663,0.0023544526096341513,0.0015591101418095119,0.07995810055865922,0.08449720670391063,-0.004539106145251409,0.09305555555555556,0.08796296296296295,0.005092592592592607,0.7179525043056654,0.7726652618278045,-0.05471275752213911,0.7335390853509035,0.8401276194816318,-0.10658853413072833
over_stabilization,20,0.5824691575442384,0.5184824666753518,0.06398669086888664,0.003997405419680653,0.0027583257543997404,0.0012390796652809125,0.07797951582867785,0.08170391061452514,-0.003724394785847296,0.09212962962962963,0.08472222222222221,0.007407407407407418,0.6793847105425976,0.7270980178844118,-0.047713307341814115,0.6603921013270839,0.7474904577568358,-0.08709835642975183
over_stabilization,21,0.5753779343509753,0.4211836150193573,0.15419431933161798,0.005122710658440524,0.00370462581196253,0.001418084846477994,0.0773975791433892,0.08391527001862198,-0.006517690875232782,0.07361111111111111,0.08055555555555556,-0.0069444444444444475,0.6838111277489891,0.7377900425908288,-0.0539789148418397,0.676873655433796,0.7168458199290271,-0.03997216449523111
over_stabilization,22,0.6502550363783683,0.48923391938617417,0.16102111699219418,0.004439134124804782,0.0035506510319824897,0.0008884830928222922,0.08310055865921788,0.08833798882681565,-0.00523743016759777,0.0949074074074074,0.08425925925925926,0.010648148148148143,0.7328772469207792,0.7755149462269949,-0.04263769930621575,0.751591839346999,0.7759596781912328,-0.02436783884423377
over_stabilization,23,0.6455380247666684,0.47418192307553636,0.17135610169113208,0.003660561975568048,0.002818861823503064,0.0008417001520649838,0.06645716945996276,0.07332402234636871,-0.006866852886405955,0.06574074074074074,0.07916666666666666,-0.013425925925925924,0.6800192523460653,0.7377590659548593,-0.05773981360879399,0.682575404661288,0.7487905103379349,-0.0662151056766469
over_stabilization,24,0.5418156696167804,0.3985095783314255,0.14330609128535493,0.004242934216621225,0.0032163650344799975,0.0010265691821412272,0.0902001862197393,0.09834729981378026,-0.008147113594040967,0.09861111111111111,0.09861111111111111,0.0,0.7329308158141125,0.7711637091687265,-0.038232893354613995,0.7545568864406569,0.7585554684870532,-0.0039985820463963595
over_stabilization,25,0.634836578379907,0.4974538935788355,0.13738268480107152,0.004717407387596375,0.004282173671306725,0.00043523371628965014,0.07879422718808193,0.08752327746741155,-0.008729050279329617,0.08703703703703702,0.08703703703703702,0.0,0.7552202105968282,0.7852037378501657,-0.029983527253337527,0.7879738055482546,0.8085695213102152,-0.02059571576196062
over_stabilization,26,0.5187488866859167,0.3364867167537289,0.1822621699321878,0.004430404364965532,0.002770919533074004,0.0016594848318915285,0.09671787709497208,0.1063780260707635,-0.009660148975791427,0.09074074074074073,0.11064814814814815,-0.019907407407407415,0.7120493271528738,0.7639799013558233,-0.05193057420294944,0.6561974648945641,0.7870806199728471,-0.13088315507828296
over_stabilization,27,0.5296860064982322,0.3964850622861605,0.13320094421207168,0.002512242440069085,0.0021572572246050126,0.0003549852154640723,0.09369180633147113,0.10114059590316575,-0.0074487895716946195,0.11388888888888889,0.0986111111111111,0.015277777777777793,0.7164548383677567,0.7776690076444647,-0.061214169276707975,0.7327768705774796,0.7597705124079438,-0.026993641830464155
over_stabilization,28,0.6634951211954965,0.5244498931859993,0.13904522800949715,0.0048706837969998105,0.0030912585788942957,0.0017794252181055148,0.06936685288640596,0.07553538175046555,-0.006168528864059594,0.08148148148148147,0.07083333333333333,0.010648148148148143,0.6862642446585097,0.7350558854887392,-0.04879164083022958,0.7040854361192725,0.733576039594028,-0.029490603474755406
over_stabilization,29,0.6291897763192643,0.4678294325654672,0.1613603437537971,0.004743611724893065,0.003975118612502949,0.0007684931123901157,0.08414804469273744,0.08798882681564246,-0.0038407821229050204,0.0949074074074074,0.08796296296296295,0.0069444444444444475,0.7408081119239034,0.7718959964512451,-0.03108788452734168,0.7578660828118674,0.7327063582721145,0.025159724539752903
over_stabilization,30,0.6763389879006644,0.442209052913019,0.2341299349876454,0.004504404796245431,0.002956135574354155,0.0015482692218912759,0.09182960893854748,0.09590316573556797,-0.004073556797020483,0.10416666666666667,0.09074074074074075,0.013425925925925924,0.6944243623745484,0.7454704162524632,-0.05104605387791483,0.7095439615006542,0.7712294554370078,-0.061685493936353586
over_stabilization,31,0.6345805887965041,0.5198413243802862,0.11473926441621796,0.0034382217807227204,0.002476447846662277,0.0009617739340604435,0.08857076350093111,0.09334264432029797,-0.004771880819366858,0.09537037037037037,0.10092592592592592,-0.00555555555555555,0.7079689656269557,0.7662782196020579,-0.058309253975102227,0.760371485895321,0.7553808192797752,0.0049906666155458135
mistimed_support,0,0.38346352902789804,0.2938825941828849,0.08958093484501312,0.0035133201632034693,0.002248046150892048,0.0012652740123114212,0.16980912476722534,0.17912011173184358,-0.00931098696461824,0.2263888888888889,0.1810185185185185,0.045370370370370394,0.8330061537392864,0.8759104667212082,-0.042904312981921766,0.9203059699622005,0.9176575274630019,0.0026484424991986
mistimed_support,1,0.44458656731574014,0.3397685773092107,0.10481799000652947,0.003410756314573407,0.0019513274155136813,0.0014594288990597256,0.13093575418994413,0.13978119180633147,-0.008845437616387342,0.17546296296296296,0.14444444444444446,0.0310185185185185,0.7806026133694896,0.8224003643928648,-0.04179775102337524,0.877672267911703,0.8664349942743552,0.011237273637347833
mistimed_support,2,0.4236616144691969,0.32876160793140735,0.09490000653778957,0.0033608347350278364,0.0021363978981591768,0.0012244368368686596,0.1332635009310987,0.14327281191806332,-0.010009310986964615,0.16203703703703703,0.13564814814814816,0.02638888888888888,0.7860683378755966,0.8183766049041981,-0.032308267028601456,0.834566868809101,0.8150528861339261,0.0195139826751749
mistimed_support,3,0.4274337881001427,0.3307017896538827,0.09673199844626001,0.003429008490961152,0.002674626367107462,0.00075438212385369,0.1298882681564246,0.13722067039106145,-0.007332402234636853,0.16712962962962963,0.13333333333333333,0.033796296296296297,0.7255568732099464,0.7657103847048496,-0.040153511494903205,0.7612204248483199,0.7825874081700581,-0.021366983321738253
mistimed_support,4,0.4556216666961272,0.3294001137727867,0.12622155292334047,0.003334646645241667,0.0022524423976379862,0.0010822042476036809,0.12523277467411545,0.13175046554934824,-0.0065176908752327956,0.15787037037037036,0.12731481481481483,0.03055555555555553,0.7602802318391362,0.8003160983765524,-0.0400358665374162,0.8233265700713399,0.7991129587663207,0.0242136113050192
mistimed_support,5,0.43483885360220964,0.3368642197014533,0.09797463390075634,0.002622437193853587,0.00201010387779665,0.0006123333160569368,0.1308193668528864,0.1419925512104283,-0.011173184357541915,0.1597222222222222,0.13472222222222222,0.024999999999999994,0.7970182154013704,0.844849727520764,-0.04783151211939363,0.8615762820454873,0.8121129314996016,0.04946335054588569
mistimed_support,6,0.3955742101538003,0.34123719493895216,0.05433701521484813,0.0032027078695215268,0.0016850804442530174,0.0015176274252685093,0.13524208566108006,0.147695530726257,-0.012453445065176927,0.19999999999999998,0.15787037037037036,0.04212962962962963,0.7940911561823684,0.8407847173179512,-0.04669356113558287,0.9239133153770402,0.8395380273883062,0.08437528798873406
mistimed_support,7,0.5345748257438326,0.4111131915811063,0.12346163416272632,0.003417485065163617,0.0024464831908128397,0.0009710018743507775,0.11638733705772812,0.12837523277467414,-0.011987895716946015,0.1486111111111111,0.14675925925925926,0.0018518518518518545,0.7430632428223831,0.7766734913454438,-0.033610248523060715,0.7914706045978664,0.7809395544525624,0.010531050145304088
mistimed_support,8,0.42885605952573264,0.3239668907927611,0.10488916873297155,0.0026799792144217823,0.0023278744725757547,0.00035210474184602754,0.15304934823091246,0.16003258845437615,-0.006983240223463694,0.21157407407407405,0.16481481481481483,0.04675925925925922,0.8104355878823276,0.8719317370622914,-0.06149614917996382,0.8930790519602029,0.9039324260520711,-0.010853374091868262
mistimed_support,9,0.4447108823206216,0.35005237329022737,0.09465850903039424,0.003688363013482139,0.0019633167212562332,0.0017250462922259058,0.13058659217877097,0.14420391061452512,-0.013617318435754144,0.18379629629629626,0.13888888888888887,0.044907407407407396,0.8014591613984277,0.8415197936914196,-0.04006063229299195,0.9312618854947778,0.8946483259117151,0.03661355958306278
mistimed_support,10,0.5382531016408967,0.37800047331503367,0.160252628325863,0.0034627613174550804,0.0036013128862929966,-0.00013855156883791622,0.11929702048417133,0.12884078212290503,-0.009543761638733703,0.1550925925925926,0.1273148148148148,0.02777777777777779,0.7857779181343338,0.8149198050308606,-0.029141886896526747,0.8312915880799419,0.8307004001416669,0.0005911879382749508
mistimed_support,11,0.42626646439972005,0.30784724229765575,0.11841922210206429,0.003012381783747807,0.0022053195085703445,0.0008070622751774623,0.12558193668528864,0.1316340782122905,-0.00605214152700187,0.18425925925925926,0.1324074074074074,0.05185185185185187,0.7687914094174573,0.8246098668088384,-0.05581845739138114,0.8275421553207667,0.8024126283681918,0.025129526952574865
mistimed_support,12,0.39965709058769083,0.30215340279297637,0.09750368779471447,0.004808260951044833,0.0023442653121939967,0.0024639956388508365,0.13303072625698323,0.1585195530726257,-0.025488826815642462,0.17546296296296296,0.16296296296296295,0.012500000000000011,0.8197257038606696,0.8570964949684927,-0.037370791107823154,0.9237433225644933,0.8571376356827418,0.0666056868817515
mistimed_support,13,0.46454210132522483,0.3408175165427345,0.12372458478249032,0.00373327978912433,0.004432164403108918,-0.0006988846139845883,0.13303072625698323,0.14583333333333334,-0.012802607076350114,0.16157407407407406,0.13657407407407407,0.024999999999999994,0.7858645125837037,0.8296046205647309,-0.04374010798102723,0.8744495354613977,0.8481016831163313,0.026347852345066425
mistimed_support,14,0.42847273107738665,0.3462445963950354,0.08222813468235124,0.0036047707842922377,0.0024419511435506574,0.0011628196407415803,0.13116852886405958,0.13559124767225325,-0.004422718808193671,0.16157407407407406,0.14259259259259258,0.018981481481481488,0.7830357154357805,0.8499353767569608,-0.0668996613211803,0.8534787320810702,0.8271561592159464,0.02632257286512374
mistimed_support,15,0.41413016314134693,0.3625168857899013,0.05161327735144561,0.003653834228178013,0.0029066128955724884,0.0007472213326055245,0.1407122905027933,0.14862662942271881,-0.007914338919925518,0.18287037037037038,0.1398148148148148,0.04305555555555557,0.7797653962157923,0.825287506932648,-0.045522110716855635,0.8123814075826707,0.8180033602886927,-0.005621952706021949
mistimed_support,16,0.38211954788841157,0.32619245853006434,0.055927089358347226,0.0029891602666627143,0.001445880726873926,0.0015432795397887884,0.13186685288640596,0.1431564245810056,-0.011289571694599654,0.1712962962962963,0.14259259259259258,0.02870370370370373,0.8127674142130108,0.8612350953256636,-0.04846768111265276,0.919760946078281,0.8817927204682465,0.037968225610034434
mistimed_support,17,0.37709884680756023,0.303342944078369,0.07375590272919125,0.0036899332575051264,0.003430601458713856,0.00025933179879127034,0.13175046554934824,0.1361731843575419,-0.004422718808193643,0.16435185185185186,0.14305555555555557,0.021296296296296285,0.7728478445181739,0.8301051508580977,-0.057257306339923764,0.8141900405800979,0.8390161749311907,-0.02482613435109282
mistimed_support,18,0.3276824768467789,0.27432616593050335,0.05335631091627557,0.002515622720214887,0.0018022296245612517,0.0007133930956536355,0.15223463687150837,0.16236033519553073,-0.010125698324022353,0.2111111111111111,0.14814814814814814,0.06296296296296297,0.8118902996824346,0.8522527457476393,-0.04036244606520467,0.923650726587762,0.8009578005647933,0.12269292602296877
mistimed_support,19,0.4210559655774239,0.35116955393835586,0.06988641163906806,0.0028908349634707182,0.0014004140643665832,0.001490420899104135,0.14711359404096833,0.1478119180633147,-0.0006983240223463749,0.18379629629629632,0.15324074074074076,0.030555555555555558,0.8008992168442134,0.8343739219699677,-0.033474705125754345,0.9420469444534143,0.8147790292838228,0.12726791516959146
mistimed_support,20,0.44732347751221774,0.3187588878978192,0.12856458961439854,0.0033333856377396305,0.0016636126134927456,0.001669773024246885,0.11650372439478585,0.1287243947858473,-0.01222067039106145,0.14120370370370372,0.1277777777777778,0.013425925925925924,0.7706865370009588,0.81860175427573,-0.047915217274771216,0.8038141481302318,0.7927216285158301,0.011092519614401719
mistimed_support,21,0.4874640951353648,0.3830137717959541,0.10445032333941073,0.003178455259757214,0.0025701274235815767,0.0006083278361756375,0.13873370577281194,0.14094506517690877,-0.0022113594040968354,0.16805555555555554,0.13935185185185184,0.028703703703703703,0.7937026724083488,0.8325399175409411,-0.038837245132592346,0.8408332561062977,0.776164047831947,0.06466920827435063
mistimed_support,22,0.4315580773479077,0.3343066171252467,0.09725146022266101,0.003997623871481916,0.0020151574913954565,0.0019824663800864593,0.1509543761638734,0.159683426443203,-0.008729050279329603,0.16805555555555554,0.13518518518518519,0.032870370370370355,0.8221638479754521,0.8576224873933271,-0.03545863941787508,0.7640296222317182,0.8941223275087049,-0.1300927052769867
mistimed_support,23,0.45630598412050793,0.3891251790307059,0.06718080508980201,0.0034697860447042315,0.002392643542890909,0.0010771425018133223,0.126280260707635,0.13803538175046556,-0.011755121042830552,0.15925925925925927,0.1310185185185185,0.02824074074074076,0.7676508587019957,0.8101779483920093,-0.04252708969001362,0.7835851951128802,0.8198400329065826,-0.03625483779370242
mistimed_support,24,0.4424184622255816,0.3510823345111976,0.09133612771438404,0.0031722461769086133,0.0019534510815429995,0.0012187950953656138,0.12057728119180633,0.1253491620111732,-0.004771880819366858,0.15138888888888888,0.12685185185185185,0.024537037037037024,0.7656845994069134,0.8111372948027534,-0.04545269539584007,0.818897084861171,0.8279206450215824,-0.009023560160411392
mistimed_support,25,0.43493031903235274,0.3955459122388181,0.039384406793534665,0.0030532128189272537,0.0021162157662055177,0.000936997052721736,0.13105214152700187,0.13512569832402233,-0.004073556797020456,0.1773148148148148,0.1412037037037037,0.036111111111111094,0.8105990545610134,0.8627583404037573,-0.052159285842743874,0.92447256261512,0.8884982826349247,0.03597427998019531
mistimed_support,26,0.4599170313599424,0.36442440087051825,0.09549263048942414,0.0034860227813131614,0.0027343132532721796,0.0007517095280409817,0.14187616387337057,0.14967411545623835,-0.007797951582867779,0.1935185185185185,0.14259259259259258,0.05092592592592593,0.7769431737521035,0.8348756338737395,-0.057932460121636,0.8000301226942763,0.8573501874373182,-0.057320064743041854
mistimed_support,27,0.4406942703238232,0.33792358029689673,0.10277069002692646,0.0034906405942826107,0.003344269510042285,0.00014637108424032583,0.12907355679702048,0.1407122905027933,-0.011638733705772814,0.16064814814814812,0.15462962962962964,0.006018518518518479,0.7464492570361059,0.7878030907048142,-0.04135383366870837,0.8047938137413773,0.7775602643778646,0.027233549363512632
mistimed_support,28,0.49828572291213097,0.37453065269980357,0.1237550702123274,0.002937151672042518,0.0014241768359595324,0.0015129748360829854,0.14106145251396648,0.14676443202979517,-0.005702979515828682,0.17546296296296296,0.14583333333333334,0.029629629629629617,0.8042382942541477,0.8434085081891667,-0.03917021393501896,0.8696288014771413,0.7808642386232842,0.08876456285385703
mistimed_support,29,0.42424225264685655,0.289583044508764,0.13465920813809257,0.0038416565469884143,0.0029858841471211554,0.000855772399867259,0.15735567970204842,0.16655027932960892,-0.009194599627560501,0.18472222222222223,0.15925925925925924,0.025462962962962993,0.8628028422023,0.9130723837682666,-0.050269541565966636,0.9419912421627834,0.9200199008270986,0.02197134133568479
mistimed_support,30,0.4126854784415163,0.3000481316319657,0.11263734680955062,0.0034925715206626344,0.002530546567276427,0.0009620249533862073,0.15828677839851021,0.16410614525139663,-0.005819366852886421,0.19490740740740742,0.17546296296296296,0.01944444444444446,0.8130975333315162,0.8616816740172305,-0.04858414068571426,0.803499150654466,0.827262035858342,-0.02376288520387604
mistimed_support,31,0.38062389251950873,0.36053410826831245,0.020089784251196285,0.003479797166968819,0.0019291866232541525,0.0015506105437146666,0.13512569832402233,0.1390828677839851,-0.003957169459962773,0.16712962962962963,0.1388888888888889,0.028240740740740733,0.7883621247218693,0.8428377212558922,-0.054475596534022896,0.8265066291646179,0.9103704197697673,-0.08386379060514937
reactive_noise,0,0.25398205462901596,0.217169227225024,0.03681282740399197,0.003096668551553605,0.0015412814237038774,0.0015553871278497279,0.2699022346368715,0.28840782122905023,-0.018505586592178713,0.31527777777777777,0.2986111111111111,0.016666666666666663,1.123471457499895,1.1821138692718618,-0.05864241177196683,1.2181852695116941,1.2420725739660443,-0.023887304454350167
reactive_noise,1,0.20611516838458535,0.197002412173605,0.009112756210980344,0.0025455847369766963,0.0019665147374244556,0.0005790699995522407,0.33729050279329614,0.37255586592178763,-0.03526536312849149,0.40046296296296297,0.386574074074074,0.01388888888888895,1.3631062196037953,1.452470123255278,-0.08936390365148261,1.5629100350576552,1.530999032171683,0.03191100288597215
reactive_noise,2,0.28111666436519783,0.17448068629918093,0.1066359780660169,0.0031272123367096236,0.0017765220983063821,0.0013506902384032415,0.2517458100558659,0.29236499068901306,-0.04061918063314718,0.3027777777777778,0.28657407407407404,0.016203703703703776,1.0552403724571318,1.1477166639112033,-0.09247629145407155,1.2278080845891597,1.1195382995367624,0.10826978505239726
reactive_noise,3,0.236213760341866,0.1727773391316343,0.06343642121023171,0.0029710274796960847,0.002322087825925308,0.0006489396537707765,0.3518389199255121,0.3952513966480447,-0.04341247672253262,0.35185185185185186,0.3916666666666666,-0.03981481481481475,1.3288560484705216,1.5195531174817911,-0.19069706901126948,1.2501605410320027,1.5304992966865307,-0.28033875565452804
reactive_noise,4,0.25170242526739656,0.20337402714425004,0.048328398123146515,0.002323664373537309,0.002235215561236469,8.844881230084039e-05,0.287243947858473,0.3187849162011173,-0.031540968342644304,0.3643518518518518,0.3162037037037037,0.04814814814814811,1.2520789775266448,1.321127871752687,-0.06904889422604232,1.5964304531862408,1.3579463414195692,0.2384841117666716
reactive_noise,5,0.25578523977663875,0.23982706467672052,0.01595817509991823,0.0029497096504970117,0.001520231662766058,0.0014294779877309536,0.25465549348230915,0.2789804469273743,-0.024324953445065134,0.3398148148148148,0.27638888888888885,0.06342592592592594,1.096332255912266,1.1342866444234065,-0.037954388511140635,1.4266059541071143,1.1118539627100215,0.31475199139709287
reactive_noise,6,0.25648205489553,0.21158088460638513,0.044901170289144865,0.0019923763015139936,0.002168116536512268,-0.0001757402349982745,0.2567504655493483,0.2779329608938548,-0.021182495344506502,0.30277777777777776,0.2935185185185185,0.009259259259259245,1.0462465938994194,1.120723404185437,-0.0744768102860176,1.186536140223907,1.1657434958215065,0.020792644402400473
reactive_noise,7,0.2588921942534213,0.19897719106476408,0.05991500318865722,0.001852760719662828,0.0014315221201221201,0.00042123859954070787,0.28619646182495345,0.30714618249534453,-0.02094972067039108,0.34027777777777773,0.3023148148148148,0.03796296296296292,1.1330749047318112,1.19254451018519,-0.05946960545337876,1.2424059837476982,1.1761284988630611,0.06627748488463703
reactive_noise,8,0.18770583646512015,0.1631616023986658,0.02454423406645434,0.0026203081834794105,0.001354483376607537,0.0012658248068718736,0.36277932960893855,0.3966480446927374,-0.03386871508379885,0.45462962962962966,0.42361111111111116,0.0310185185185185,1.385229731860571,1.4957072181428275,-0.1104774862822564,1.5987254180935637,1.6003261442101366,-0.0016007261165729147
reactive_noise,9,0.27272504944524584,0.21935310824992435,0.05337194119532149,0.003165927775251546,0.0017170159767670144,0.0014489117984845315,0.267108938547486,0.30702979515828677,-0.03992085661080075,0.3490740740740741,0.3018518518518518,0.047222222222222276,1.1291171229851003,1.2553957327303906,-0.12627860974529037,1.245214839999966,1.316523245510011,-0.07130840551004503
reactive_noise,10,0.20091375347049537,0.14727613274983767,0.0536376207206577,0.0025283880056011627,0.0021927602241072737,0.00033562778149388893,0.34497206703910616,0.3999068901303538,-0.05493482309124764,0.4222222222222222,0.40324074074074073,0.018981481481481488,1.4544394511114942,1.569856012325236,-0.11541656121374189,1.6934342177494968,1.5773647105207333,0.11606950722876341
reactive_noise,11,0.29842534315569225,0.24849762261420083,0.049927720541491416,0.003154916553609324,0.002539687632391577,0.0006152289212177468,0.2582635009310987,0.299231843575419,-0.04096834264432031,0.3050925925925926,0.28935185185185186,0.015740740740740722,1.1313819343090659,1.201201055115822,-0.06981912080675623,1.3651802342754404,1.2199993607802204,0.14518087349522002
reactive_noise,12,0.2502557235567509,0.22417664282690256,0.026079080729848353,0.002967625376203559,0.0026513028005843613,0.00031632257561919766,0.2782821229050279,0.3062150837988827,-0.027932960893854775,0.3587962962962963,0.2981481481481481,0.06064814814814817,1.147988188090532,1.2183943108205884,-0.07040612273005631,1.3361861068943968,1.2203578417228638,0.115828265171533
reactive_noise,13,0.23333475519413702,0.17850554568080626,0.05482920951333076,0.002801194886027414,0.0020559908284894703,0.0007452040575379438,0.3290270018621974,0.36510707635009315,-0.03608007448789574,0.4749999999999999,0.3712962962962963,0.10370370370370363,1.2179316359213979,1.3650943864574576,-0.14716275053605976,1.6199972605334938,1.424214241747159,0.19578301878633475
reactive_noise,14,0.20712508628097584,0.174628488855834,0.03249659742514183,0.0027470029019983295,0.0020420689280181204,0.000704933973980209,0.33833798882681565,0.3875698324022346,-0.04923184357541893,0.43240740740740735,0.38379629629629625,0.048611111111111105,1.3821035888887236,1.5180979003980344,-0.13599431150931074,1.8108538330524135,1.4258807218148806,0.38497311123753297
reactive_noise,15,0.2924608319686259,0.24489264630020044,0.04756818566842544,0.0032662171559527413,0.001367697586370668,0.0018985195695820733,0.2139199255121043,0.2628026070763501,-0.04888268156424583,0.27777777777777773,0.2509259259259259,0.02685185185185185,1.0412410052502357,1.1563978976274285,-0.11515689237719284,1.2827337866950406,1.1574081808944792,0.1253256058005614
reactive_noise,16,0.2990742643896569,0.2330485214865031,0.0660257429031538,0.0025899526049615925,0.0025862921793947556,3.6604255668369265e-06,0.24697392923649905,0.2884078212290503,-0.041433891992551236,0.3833333333333333,0.29074074074074074,0.09259259259259256,1.106058976196672,1.1453620308305394,-0.03930305463386752,1.5801316429295416,1.1809844840978458,0.3991471588316957
reactive_noise,17,0.3061688254329857,0.2347467319284963,0.07142209350448939,0.0030016340680624177,0.0018869552730992401,0.0011146787949631776,0.2530260707635009,0.2817737430167598,-0.02874767225325886,0.26851851851851855,0.29398148148148145,-0.02546296296296291,1.102301714236095,1.169918743537389,-0.0676170293012941,1.1587804350728095,1.2045712183273412,-0.045790783254531675
reactive_noise,18,0.23774167517646613,0.20918856192102556,0.028553113255440576,0.003483687023681289,0.0024555891897217706,0.0010280978339595186,0.3013268156424581,0.33787243947858475,-0.03654562383612664,0.3606481481481481,0.3444444444444444,0.01620370370370372,1.289667967972774,1.3543038313927718,-0.06463586341999772,1.5831964514428398,1.4159658561150275,0.16723059532781237
reactive_noise,19,0.22751709405689094,0.1866966621719712,0.04082043188491974,0.0026197650055340494,0.0014060645609545901,0.0012137004445794592,0.29515828677839856,0.34439013035381755,-0.04923184357541899,0.38842592592592595,0.3333333333333333,0.05509259259259264,1.2365334881082457,1.336392565790746,-0.09985907768250035,1.6069289897814243,1.281521271600989,0.32540771818043535
reactive_noise,20,0.2348067293174858,0.1887494058072139,0.04605732351027192,0.0022771930647464546,0.0014131196272511987,0.0008640734374952559,0.3085428305400372,0.3346135940409683,-0.02607076350093107,0.3768518518518518,0.350462962962963,0.02638888888888885,1.2223425928992588,1.2845153322620262,-0.06217273936276735,1.570692325344607,1.2984980371052948,0.27219428823931224
reactive_noise,21,0.3296867485863359,0.2363796582438444,0.09330709034249149,0.0027828480925835325,0.002153761076116004,0.0006290870164675287,0.2636173184357542,0.30935754189944137,-0.04574022346368717,0.3347222222222223,0.3037037037037037,0.031018518518518612,1.145932861598476,1.2392069018691758,-0.09327404027069974,1.389397840686462,1.2128979638042605,0.17649987688220148
reactive_noise,22,0.28329976366187853,0.19255929983320683,0.09074046382867171,0.002896283774948789,0.0015895446441145174,0.0013067391308342717,0.2530260707635009,0.29085195530726254,-0.03782588454376162,0.3009259259259259,0.3106481481481482,-0.009722222222222299,1.1369599259700793,1.1975582635643824,-0.06059833759430311,1.410709030375989,1.3231564766186135,0.08755255375737558
reactive_noise,23,0.24499276885654764,0.16074792348660472,0.08424484536994292,0.0025906772883894052,0.002133668817251786,0.00045700847113761944,0.33938547486033516,0.368133147113594,-0.02874767225325886,0.3865740740740741,0.3726851851851852,0.01388888888888895,1.3015220179444027,1.3961146598228449,-0.09459264187844219,1.5097901294399854,1.3735556717629187,0.13623445767706666
reactive_noise,24,0.263745465751058,0.2169895735878332,0.046755892163224816,0.0028244712528388938,0.0019314511265807067,0.0008930201262581871,0.2564013035381751,0.29027001862197394,-0.03386871508379885,0.29305555555555557,0.3078703703703704,-0.014814814814814836,1.125826978220264,1.1908915668089204,-0.06506458858865649,1.2219011683980212,1.2582914037173678,-0.0363902353193466
reactive_noise,25,0.22360904715669216,0.17419160759930183,0.049417439557390336,0.0021289508856451632,0.0014598310694320935,0.0006691198162130697,0.32867783985102417,0.36196461824953446,-0.0332867783985103,0.3782407407407407,0.36481481481481487,0.013425925925925841,1.2799833884183571,1.3838247106893582,-0.10384132227100107,1.4084823426137034,1.391570117940513,0.016912224673190313
