regime,subject,mean_pi,mean_theta,mean_chi,mean_debt_q,mean_stress,stress_sd,decode_acc,balanced_decode_acc,posterior_entropy,silhouette,plv,pac,phase_slip_rate,boundary_phase_slip_rate,loop_instability,boundary_loop_instability,transition_latency,rest_to_task_latency,task_to_rest_latency,hysteresis,task_dwell,update_failure_rate,perseveration_after_switch,hysteresis_abs,z_balanced_decode_acc,z_silhouette,z_plv,z_pac,z_posterior_entropy,z_phase_slip_rate,z_boundary_phase_slip_rate,z_loop_instability,z_boundary_loop_instability,z_transition_latency,z_update_failure_rate,z_perseveration_after_switch,z_hysteresis_abs,stability_support_index,instability_index,transition_burden_index,precision_phase_margin,adaptive_margin,flexibility_index,above_adaptive_crit
balanced,10,0.381277273685613,0.4593849767226382,0.6334406197621385,1.4614487446587996,0.004123908311023842,0.8961025858247584,0.7777777777777778,0.713331031215828,0.4813296923445146,0.04536140058897864,0.5114528858831139,0.0031796448216216255,0.11731843575418995,0.1074074074074074,0.7900532639701243,0.7791158461146755,4.888888888888889,5.333333333333333,2.0,3.333333333333333,6.142857142857143,0.0,1.0,3.333333333333333,0.7568573965534333,0.4909908675941639,0.8231613322419424,-0.21400987277706707,0.0538150478462484,-0.7424493683407495,-0.9424049551058311,-0.6578385507077184,-0.7969145822354448,-0.7314154907624428,-1.0695524016565496,-0.8498063088182062,-0.8553654399512132,0.46424993090311817,-0.6171584817086991,-0.876534910297103,1.0814084126118173,1.9579433229089203,0.876534910297103,True
balanced,11,0.41904483096848055,0.46102970969113977,0.6427191259301617,1.4908649862143726,0.05054838455040546,1.1271083341863843,0.7611111111111111,0.6679284347044807,0.5078843781869934,0.04477912694625987,0.5161504874659748,0.0038427211597355224,0.1188314711359404,0.1037037037037037,0.7628988022011187,0.7840257201676661,2.888888888888889,3.0,1.0,2.0,5.888888888888889,0.0,0.8888888888888888,2.0,0.3611721357151438,0.47368157552367535,0.8539090688179984,0.6031087604217479,0.2785327428278519,-0.7299125754412864,-0.9673383644182632,-0.7533051360675324,-0.7846794999465402,-1.3657053472501985,-1.0695524016565496,-0.9122060377814522,-1.0786711228265042,0.5729678851196414,-0.5913405666091541,-1.1065337273786762,1.1643084517287954,2.2708421791074715,1.1065337273786762,True
balanced,12,0.4239961625079763,0.4784950478027238,0.6430002564126825,1.4911668029870542,-0.16043058081656875,1.1140955387196245,0.8222222222222222,0.7937430011198208,0.48167179702423085,0.028963515350133986,0.4919839763616596,0.004591931868473216,0.1113826815642458,0.13055555555555556,0.7705642005943865,0.8158724200722463,6.888888888888889,9.0,2.5,6.5,9.6,0.1111111111111111,3.2222222222222223,6.5,1.4576506051099085,0.0035297082460940487,0.6957293031884753,1.5263720336114217,0.056710091512902315,-0.7916321712540277,-0.7865711469031305,-0.72635599539765,-0.7053196243657697,-0.09712563427468739,-0.1292865540463961,0.39818827044671357,-0.3250144431223966,0.920820412538975,-0.5906337692815351,-0.03830959024919163,1.51145418182051,1.5497637720697017,0.03830959024919163,True
balanced,13,0.42767508785375674,0.46991815052354047,0.6478461891602596,1.4564749622021964,-0.06016728127049373,0.7773756228964158,0.7166666666666667,0.6487252698296985,0.535809421025601,0.03403428653591239,0.4552848683876,0.0037501615855155494,0.1151070763500931,0.1310185185185185,0.7797673686417338,0.7663738512330421,4.444444444444445,3.3333333333333335,0.0,3.3333333333333335,7.375,0.0,1.2222222222222223,3.3333333333333335,0.193815863469792,0.15426890205097046,0.4555185308063276,0.4890462484171387,0.5148470150500486,-0.7607723733476571,-0.7834544707390766,-0.6940005381086517,-0.8286667930292486,-0.8723687922041664,-1.0695524016565496,-0.7250068508917141,-0.855365439951213,0.3231623861860572,-0.5104094320349171,-0.8805733711759107,0.8335718182209743,1.714145189396885,0.8805733711759107,True
balanced,14,0.3802799426948907,0.39647896615901473,0.7255229505243909,1.6487995836354845,0.18037346089531348,1.1398319348418526,0.75,0.707865860633739,0.5003688317102575,0.02995015155759617,0.4922595743339057,0.004565766042949053,0.13873370577281194,0.1361111111111111,0.7896562722479746,0.8154473174411399,1.7777777777777777,3.0,0.0,3.0,8.714285714285714,0.0,1.1111111111111112,3.0,0.7092282384554124,0.03285951648288984,0.6975332053930463,1.4941275055535528,0.21493280830791275,-0.5650055303791184,-0.7491710329344825,-0.6592342493023782,-0.7063789520830761,-1.718088600854507,-1.0695524016565496,-0.7874065798549601,-0.9111918606700359,0.7334371164712253,-0.4929713912782285,-1.1215598607590134,1.2264085077494538,2.347968368508467,1.1215598607590134,True
balanced,15,0.41313917996928795,0.45502714860698745,0.6735338367082332,1.5547514457549807,0.07994978835147172,1.0637011100057279,0.7833333333333333,0.7105024605024605,0.5211065145907805,0.03248668409188425,0.4799041435360007,0.004103915400952179,0.1266294227188082,0.14953703703703705,0.7616567654352093,0.7809071857688363,5.555555555555555,3.6666666666666665,1.0,2.6666666666666665,8.125,0.1111111111111111,1.5555555555555556,2.6666666666666665,0.7322063010981624,0.10826320859796433,0.61666182352794,0.9249822297562782,0.3904244079379835,-0.6652998735748229,-0.658787424176916,-0.7576717484475302,-0.7924506819725275,-0.5199855385998579,-0.1292865540463961,-0.5378076640019762,-0.9670182813888587,0.5955283907450862,-0.49675706404676256,-0.5385245095092722,1.0922854547918488,1.630809964301121,0.5385245095092722,True
balanced,16,0.4224017671607377,0.41235604309149365,0.6702768654275494,1.5188108644747091,0.11130915819048999,0.9832968723658554,0.85,0.7455379292335813,0.3274478216315089,0.0650290974649654,0.5065295970326255,0.0033106763581942167,0.13233240223463685,0.1416666666666667,0.7927494748488347,0.8110420598836194,4.777777777777778,7.666666666666667,0.0,7.666666666666667,3.7,0.0,2.7777777777777777,7.666666666666667,1.0375416706292986,1.0756539617207088,0.7909363795735513,-0.052537800987129187,-1.2484025528894815,-0.6180458080306931,-0.7117709189658341,-0.6483595174574898,-0.717356563349347,-0.7666538161228739,-1.0695524016565496,0.14858935459372952,-0.12962197060651673,0.7128985527341074,-0.7887870721385692,-0.4543097084480527,1.5016856248726766,1.9559953333207294,0.4543097084480527,True
balanced,17,0.4336423361678741,0.45481123284735936,0.636676725273014,1.4673433020274944,-0.0969506959976241,1.0053995329850198,0.8055555555555556,0.7366883116883116,0.4273333264186686,0.03604288392951532,0.5591260991710588,0.003988790215766097,0.11091713221601489,0.10555555555555556,0.7636830630720584,0.7687959788827221,4.777777777777778,3.3333333333333335,0.5,2.8333333333333335,9.166666666666666,0.0,0.5555555555555556,2.8333333333333335,0.960416935574906,0.2139786268043668,1.1352021424417595,0.7831117865527183,-0.40312648632279807,-0.795489645992324,-0.9548716597620469,-0.7505479204019514,-0.8226310106877414,-0.7666538161228739,-1.0695524016565496,-1.09940522467119,-0.9391050710294472,0.7731773728434377,-0.7453333446333723,-0.9686791283700152,1.51851071747681,2.4871898458468253,0.9686791283700152,True
balanced,18,0.4052756608947951,0.4618464780452172,0.6647993340120677,1.565471097893846,0.014459979846592091,1.2218375021516128,0.7388888888888889,0.6634745094896556,0.5385509750637848,0.0468786289953748,0.45940252592005537,0.0034460240910529406,0.12441806331471135,0.12638888888888888,0.7736104014453965,0.795233242360297,2.7777777777777777,1.6666666666666667,0.0,1.6666666666666667,5.9,0.0,1.1111111111111112,1.6666666666666667,0.32235601734751124,0.5360936297616717,0.48247029478313624,0.11425318237786881,0.538047278377685,-0.6836228785817305,-0.8146212323796166,-0.715646506988713,-0.7567510938812073,-1.4009436726106295,-1.0695524016565496,-0.7874065798549601,-1.134497543545327,0.363793281067547,-0.48651888669071647,-1.0981000494168667,0.8503121677582635,1.9484122171751301,1.0981000494168667,True
balanced,19,0.423688223503374,0.4529975594892818,0.6824832679327559,1.5159613887062398,-0.08601776013260035,0.9843929052328346,0.7611111111111111,0.6666666666666666,0.43940605289831325,0.03515981018179645,0.5387432676725057,0.0043652559899434226,0.10858938547486034,0.12685185185185185,0.7515551659370185,0.7517560254942197,5.222222222222222,5.666666666666667,1.0,4.666666666666667,4.0,0.1111111111111111,0.5555555555555556,4.666666666666667,0.3501757819045175,0.18772742754404,1.001788117744935,1.2470360455858776,-0.30096164495573235,-0.8147770196838054,-0.8115045562155626,-0.7931858094135781,-0.8650934505909477,-0.6257005146811504,-0.1292865540463961,-1.09940522467119,-0.6320597570759219,0.6966818431948425,-0.7171044961719252,-0.6216130126186646,1.4137863393667676,2.0353993519854323,0.6216130126186646,True
